category,brand,product_text,product_name,price_text,sale_price,per_unit_price_text,is_sale,ranking,sale_valid_to
pantry,VH,Soya Sauce,VHSoya Sauce380 ml,$3.99ea,,$1.05/ 100ml,False,736.0,
pantry,Mutti,Cherry Tomatoes,MuttiCherry Tomatoes400 g,$2.49ea,,$0.62/ 100g,False,737.0,
pantry,Pataks,Spicy Butter Chicken Cooking Sauce,PataksSpicy Butter Chicken Cooking Sauce400 ml,$4.79ea,$4.59ea,$1.15/ 100ml,True,738.0,saleEnds 03/22
pantry,Kraft,Crispy Pork Coating Mix,KraftCrispy Pork Coating Mix160 g,$3.99ea,,$2.49/ 100g,False,739.0,
pantry,Catelli,"Whole Grains, Macaroni Pasta","CatelliWhole Grains, Macaroni Pasta375 g",$3.25ea,,$0.87/ 100g,False,740.0,
pantry,Catelli,"Whole Grains, Rotini Pasta","CatelliWhole Grains, Rotini Pasta375 g",$3.25ea,,$0.87/ 100g,False,741.0,
pantry,Catelli,"Smart, Spaghetti Pasta","CatelliSmart, Spaghetti Pasta375 g",$3.25ea,,$0.87/ 100g,False,742.0,
pantry,President's Choice,Moroccan Shakshuka Cooking Sauce,President's ChoiceMoroccan Shakshuka Cooking Sauce400 ml,$4.99ea,,$1.25/ 100ml,False,743.0,
pantry,Del Monte,Peach Slices in Fruit Juice From Concentrate,Del MontePeach Slices in Fruit Juice From Concentrate796 ml,$4.29ea,,$0.54/ 100ml,False,744.0,
pantry,Old El Paso,"Taco Seasoning, Hot N Spicy","Old El PasoTaco Seasoning, Hot N Spicy24 g",$1.69ea,,$7.04/ 100g,False,745.0,
pantry,President's Choice,Poultry Rub Seasoning,President's ChoicePoultry Rub Seasoning100 g,$4.49ea,,$4.49/ 100g,False,746.0,
pantry,President's Choice,Taco Seasoning Mix,President's ChoiceTaco Seasoning Mix24 g,$1.00ea,,$4.17/ 100g,False,747.0,
pantry,President's Choice,Ground Ginger,President's ChoiceGround Ginger37 g,$6.79ea,,$18.35/ 100g,False,748.0,
pantry,No Yolks,Extra Broad Cholesterol-Free Egg White Noodles,No YolksExtra Broad Cholesterol-Free Egg White Noodles340 g,$2.79ea,,$0.82/ 100g,False,749.0,
pantry,Catelli,"Gluten Free, Fusilli Pasta","CatelliGluten Free, Fusilli Pasta340 g",$3.49ea,,$1.03/ 100g,False,750.0,
